SaleID,DrugID,CustomerID,UnitsSold,SaleDate,BuyerType
4470,34,157,4,04-11-2021,User
4470,34,157,4,04-11-2021,User
5383,5,3,64,04-11-2021,Seller
5790,25,124,3,04-11-2021,User
5845,15,48,4,04-11-2021,User
6064,28,14,18,04-11-2021,Seller
6149,36,148,13,04-11-2021,Seller
6994,29,74,4,04-11-2021,User
7275,1,81,2,04-11-2021,User
7701,18,193,1,04-11-2021,User
7886,40,40,3,04-11-2021,User
9442,12,125,3,04-11-2021,User
9445,16,119,2,04-11-2021,User
62,32,29,4,05-11-2021,User
388,31,101,3,05-11-2021,User
596,7,102,83,05-11-2021,Seller
654,11,99,71,05-11-2021,Seller
675,31,73,10,05-11-2021,Seller
895,32,56,85,05-11-2021,Seller
1289,2,127,4,05-11-2021,User
1289,2,127,4,05-11-2021,User
1697,17,56,3,05-11-2021,User
1697,17,56,3,05-11-2021,User
2052,12,161,1,05-11-2021,User
2052,12,161,1,05-11-2021,User
2498,20,169,1,05-11-2021,User
2498,20,169,1,05-11-2021,User
2810,20,40,2,05-11-2021,User
2810,20,40,2,05-11-2021,User
2842,14,59,8,05-11-2021,Seller
2842,14,59,8,05-11-2021,Seller
2965,9,32,4,05-11-2021,User
2965,9,32,4,05-11-2021,User
3175,39,1,1,05-11-2021,User
3175,39,1,1,05-11-2021,User
3676,16,95,97,05-11-2021,Seller
3676,16,95,97,05-11-2021,Seller
4022,21,183,1,05-11-2021,User
4022,21,183,1,05-11-2021,User
4126,9,175,3,05-11-2021,User
4126,9,175,3,05-11-2021,User
5359,23,40,39,05-11-2021,Seller
6454,3,46,56,05-11-2021,Seller
7358,27,10,1,05-11-2021,User
8289,11,143,55,05-11-2021,Seller
8568,22,130,14,05-11-2021,Seller
8885,40,20,2,05-11-2021,User
60,9,55,1,06-11-2021,User
63,29,120,4,06-11-2021,User
181,9,20,4,06-11-2021,User
655,12,69,3,06-11-2021,User
659,13,25,1,06-11-2021,User
676,18,48,9,06-11-2021,User
896,10,6,4,06-11-2021,User
1814,37,39,1,06-11-2021,User
1814,37,39,1,06-11-2021,User
2075,39,141,100,06-11-2021,Seller
2075,39,141,100,06-11-2021,Seller
2651,12,101,1,06-11-2021,User
2651,12,101,1,06-11-2021,User
2893,21,50,1,06-11-2021,User
2893,21,50,1,06-11-2021,User
2959,38,16,10,06-11-2021,Seller
2959,38,16,10,06-11-2021,Seller
3411,29,14,37,06-11-2021,Seller
3411,29,14,37,06-11-2021,Seller
3687,22,19,3,06-11-2021,User
3687,22,19,3,06-11-2021,User
3870,10,61,3,06-11-2021,User
3870,10,61,3,06-11-2021,User
4751,16,108,4,06-11-2021,User
4751,16,108,4,06-11-2021,User
4903,16,71,4,06-11-2021,User
5569,17,135,2,06-11-2021,User
5866,27,102,2,06-11-2021,User
6307,20,11,22,06-11-2021,Seller
6765,2,24,1,06-11-2021,User
6930,30,123,3,06-11-2021,User
7015,15,95,1,06-11-2021,User
7056,14,17,72,06-11-2021,Seller
7170,21,119,1,06-11-2021,User
8151,40,136,1,06-11-2021,User
8249,12,33,4,06-11-2021,User
8515,14,177,81,06-11-2021,Seller
8674,8,57,9,06-11-2021,Seller
8710,25,71,4,06-11-2021,User
9105,35,17,1,06-11-2021,User
9635,32,86,3,06-11-2021,User
9940,31,182,51,06-11-2021,Seller
37,15,122,4,07-11-2021,User
64,18,22,4,07-11-2021,User
210,10,121,1,07-11-2021,User
656,29,169,1,07-11-2021,User
677,22,42,5,07-11-2021,User
897,19,199,61,07-11-2021,Seller
1159,28,66,3,07-11-2021,User
1159,28,66,3,07-11-2021,User
1374,38,35,49,07-11-2021,Seller
1374,38,35,49,07-11-2021,Seller
1709,22,119,3,07-11-2021,User
1709,22,119,3,07-11-2021,User
1806,2,176,3,07-11-2021,User
1806,2,176,3,07-11-2021,User
2328,5,9,4,07-11-2021,User
2328,5,9,4,07-11-2021,User
2638,40,162,3,07-11-2021,User
2638,40,162,3,07-11-2021,User
3240,29,163,3,07-11-2021,User
3240,29,163,3,07-11-2021,User
3506,25,133,27,07-11-2021,Seller
3506,25,133,27,07-11-2021,Seller
3518,20,51,3,07-11-2021,User
3518,20,51,3,07-11-2021,User
4436,18,98,2,07-11-2021,User
4436,18,98,2,07-11-2021,User
4914,21,109,4,07-11-2021,User
5357,13,87,4,07-11-2021,User
5710,37,182,4,07-11-2021,User
6231,16,124,23,07-11-2021,Seller
6472,8,125,1,07-11-2021,User
6585,17,46,2,07-11-2021,User
6879,4,127,76,07-11-2021,Seller
7047,21,41,4,07-11-2021,User
7069,23,135,1,07-11-2021,User
7095,4,36,1,07-11-2021,User
8177,23,145,51,07-11-2021,Seller
8403,4,76,2,07-11-2021,User
8499,39,85,4,07-11-2021,User
8876,27,18,75,07-11-2021,Seller
8878,4,199,4,07-11-2021,User
9233,22,179,4,07-11-2021,User
9326,37,31,2,07-11-2021,User
65,5,148,3,08-11-2021,User
432,14,195,41,08-11-2021,Seller
657,27,199,96,08-11-2021,Seller
678,3,13,8,08-11-2021,User
898,6,62,1,08-11-2021,User
918,23,196,4,08-11-2021,User
1230,15,21,72,08-11-2021,Seller
1230,15,21,72,08-11-2021,Seller
1304,11,101,1,08-11-2021,User
1304,11,101,1,08-11-2021,User
1365,5,149,3,08-11-2021,User
1365,5,149,3,08-11-2021,User
2416,28,153,2,08-11-2021,User
2416,28,153,2,08-11-2021,User
2988,37,196,78,08-11-2021,Seller
2988,37,196,78,08-11-2021,Seller
3036,2,200,1,08-11-2021,User
3036,2,200,1,08-11-2021,User
3602,23,190,4,08-11-2021,User
3602,23,190,4,08-11-2021,User
4375,21,22,76,08-11-2021,Seller
4375,21,22,76,08-11-2021,Seller
4826,37,63,2,08-11-2021,User
4831,35,150,1,08-11-2021,User
4962,40,74,1,08-11-2021,User
7176,29,194,1,08-11-2021,User
7408,14,182,2,08-11-2021,User
7503,8,190,2,08-11-2021,User
7647,22,189,3,08-11-2021,User
7657,18,144,4,08-11-2021,User
8066,21,14,1,08-11-2021,User
8163,24,196,2,08-11-2021,User
8667,35,30,4,08-11-2021,User
8834,26,65,73,08-11-2021,Seller
9543,7,54,4,08-11-2021,User
9680,34,106,3,08-11-2021,User
66,34,29,4,09-11-2021,User
193,30,140,1,09-11-2021,User
224,17,83,3,09-11-2021,User
391,38,79,4,09-11-2021,User
658,27,28,2,09-11-2021,User
679,24,189,2,09-11-2021,User
899,9,102,90,09-11-2021,Seller
1183,15,139,4,09-11-2021,User
1183,15,139,4,09-11-2021,User
1246,33,127,3,09-11-2021,User
1246,33,127,3,09-11-2021,User
1508,24,108,3,09-11-2021,User
1508,24,108,3,09-11-2021,User
1807,21,134,4,09-11-2021,User
1807,21,134,4,09-11-2021,User
2176,21,113,4,09-11-2021,User
2176,21,113,4,09-11-2021,User
2571,31,139,2,09-11-2021,User
2571,31,139,2,09-11-2021,User
4520,38,26,3,09-11-2021,User
4520,38,26,3,09-11-2021,User
5411,35,79,2,09-11-2021,User
5430,40,45,1,09-11-2021,User
5463,39,42,3,09-11-2021,User
5525,33,102,29,09-11-2021,Seller
6401,39,192,4,09-11-2021,User
6434,5,32,2,09-11-2021,User
6482,1,78,40,09-11-2021,Seller
6782,38,77,3,09-11-2021,User
7044,19,149,3,09-11-2021,User
7400,31,175,26,09-11-2021,Seller
7404,35,91,4,09-11-2021,User
8159,25,48,1,09-11-2021,User
8273,34,196,2,09-11-2021,User
8658,23,161,2,09-11-2021,User
9701,8,46,4,09-11-2021,User
9956,19,24,88,09-11-2021,Seller
160,23,170,3,10-11-2021,User
326,38,97,86,10-11-2021,Seller
680,23,66,100,10-11-2021,Seller
876,5,123,2,10-11-2021,User
1585,11,120,3,10-11-2021,User
1585,11,120,3,10-11-2021,User
1653,18,50,75,10-11-2021,Seller
1653,18,50,75,10-11-2021,Seller
1825,8,174,3,10-11-2021,User
1825,8,174,3,10-11-2021,User
2037,15,98,4,10-11-2021,User
2037,15,98,4,10-11-2021,User
2529,27,125,41,10-11-2021,Seller
2529,27,125,41,10-11-2021,Seller
3541,24,34,40,10-11-2021,Seller
3541,24,34,40,10-11-2021,Seller
3699,36,173,82,10-11-2021,Seller
3699,36,173,82,10-11-2021,Seller
3722,8,164,3,10-11-2021,User
3722,8,164,3,10-11-2021,User
3791,34,17,2,10-11-2021,User
3791,34,17,2,10-11-2021,User
3834,29,89,2,10-11-2021,User
3834,29,89,2,10-11-2021,User
3998,28,130,1,10-11-2021,User
3998,28,130,1,10-11-2021,User
4526,12,192,3,10-11-2021,User
4526,12,192,3,10-11-2021,User
4673,10,176,3,10-11-2021,User
4673,10,176,3,10-11-2021,User
4974,39,27,26,10-11-2021,Seller
5033,6,196,1,10-11-2021,User
5396,15,124,24,10-11-2021,Seller
6552,30,82,4,10-11-2021,User
7366,31,135,6,10-11-2021,Seller
7622,15,171,1,10-11-2021,User
8028,37,99,1,10-11-2021,User
8062,1,69,3,10-11-2021,User
8179,26,140,1,10-11-2021,User
9228,34,110,1,10-11-2021,User
9882,27,50,4,10-11-2021,User
408,28,32,4,11-11-2021,User
681,1,41,51,11-11-2021,Seller
999,27,4,2,11-11-2021,User
1254,23,68,2,11-11-2021,User
1254,23,68,2,11-11-2021,User
1453,14,117,4,11-11-2021,User
1453,14,117,4,11-11-2021,User
1981,40,97,1,11-11-2021,User
1981,40,97,1,11-11-2021,User
2011,35,176,1,11-11-2021,User
2011,35,176,1,11-11-2021,User
2087,35,94,4,11-11-2021,User
2087,35,94,4,11-11-2021,User
3059,32,76,64,11-11-2021,Seller
3059,32,76,64,11-11-2021,Seller
3244,38,169,61,11-11-2021,Seller
3244,38,169,61,11-11-2021,Seller
3932,29,156,2,11-11-2021,User
3932,29,156,2,11-11-2021,User
4068,37,89,2,11-11-2021,User
4068,37,89,2,11-11-2021,User
4077,30,191,3,11-11-2021,User
4077,30,191,3,11-11-2021,User
4367,6,96,4,11-11-2021,User
4367,6,96,4,11-11-2021,User
4723,18,88,2,11-11-2021,User
4723,18,88,2,11-11-2021,User
4849,35,50,2,11-11-2021,User
4964,31,177,2,11-11-2021,User
5076,31,180,1,11-11-2021,User
5253,40,190,4,11-11-2021,User
5574,34,147,2,11-11-2021,User
5624,35,25,57,11-11-2021,Seller
6624,10,123,1,11-11-2021,User
7134,29,101,80,11-11-2021,Seller
7863,13,89,3,11-11-2021,User
7882,29,198,3,11-11-2021,User
8314,15,153,2,11-11-2021,User
8560,36,94,3,11-11-2021,User
9139,21,96,2,11-11-2021,User
9461,8,130,32,11-11-2021,Seller
9730,35,161,4,11-11-2021,User
67,39,29,4,12-11-2021,User
282,19,52,23,12-11-2021,Seller
398,8,14,1,12-11-2021,User
487,20,175,4,12-11-2021,User
659,13,25,1,12-11-2021,User
682,20,168,9,12-11-2021,User
784,1,19,3,12-11-2021,User
900,39,22,3,12-11-2021,User
1348,8,78,45,12-11-2021,Seller
1348,8,78,45,12-11-2021,Seller
1642,6,77,3,12-11-2021,User
1642,6,77,3,12-11-2021,User
1803,11,154,1,12-11-2021,User
1803,11,154,1,12-11-2021,User
3216,11,13,2,12-11-2021,User
3216,11,13,2,12-11-2021,User
3911,38,63,3,12-11-2021,User
3911,38,63,3,12-11-2021,User
3999,38,62,42,12-11-2021,Seller
3999,38,62,42,12-11-2021,Seller
4081,35,93,3,12-11-2021,User
4081,35,93,3,12-11-2021,User
4090,25,126,1,12-11-2021,User
4090,25,126,1,12-11-2021,User
4261,12,48,3,12-11-2021,User
4261,12,48,3,12-11-2021,User
5097,15,80,2,12-11-2021,User
5846,2,143,65,12-11-2021,Seller
5938,37,48,2,12-11-2021,User
6762,3,169,3,12-11-2021,User
7423,37,70,4,12-11-2021,User
9237,39,125,4,12-11-2021,User
9521,33,28,71,12-11-2021,Seller
9942,17,113,1,12-11-2021,User
68,15,29,88,13-11-2021,User
660,20,184,1,13-11-2021,User
683,38,13,9,13-11-2021,User
792,38,197,1,13-11-2021,User
901,13,78,35,13-11-2021,Seller
920,23,154,75,13-11-2021,Seller
933,39,119,20,13-11-2021,Seller
936,6,103,1,13-11-2021,User
1350,38,147,3,13-11-2021,User
1350,38,147,3,13-11-2021,User
1509,14,41,4,13-11-2021,User
1509,14,41,4,13-11-2021,User
2284,11,168,3,13-11-2021,User
2284,11,168,3,13-11-2021,User
2406,32,76,4,13-11-2021,User
2406,32,76,4,13-11-2021,User
2855,23,100,59,13-11-2021,Seller
2855,23,100,59,13-11-2021,Seller
2867,37,47,4,13-11-2021,User
2867,37,47,4,13-11-2021,User
2890,9,197,2,13-11-2021,User
2890,9,197,2,13-11-2021,User
3723,12,148,4,13-11-2021,User
3723,12,148,4,13-11-2021,User
4326,39,172,2,13-11-2021,User
4326,39,172,2,13-11-2021,User
4906,6,38,1,13-11-2021,User
5056,19,145,4,13-11-2021,User
5440,21,111,1,13-11-2021,User
5976,29,98,90,13-11-2021,Seller
6352,24,86,1,13-11-2021,User
6368,25,96,4,13-11-2021,User
6629,31,62,71,13-11-2021,Seller
7515,18,107,18,13-11-2021,Seller
7551,14,77,2,13-11-2021,User
8122,40,127,4,13-11-2021,User
8641,3,162,1,13-11-2021,User
8956,14,115,56,13-11-2021,Seller
9017,19,121,3,13-11-2021,User
9758,2,127,2,13-11-2021,User
9871,38,5,4,13-11-2021,User
69,6,29,33,14-11-2021,User
99,37,29,21,14-11-2021,Seller
650,30,104,3,14-11-2021,User
661,4,58,4,14-11-2021,User
684,4,91,2,14-11-2021,User
787,18,138,21,14-11-2021,Seller
902,15,100,33,14-11-2021,Seller
1461,18,170,3,14-11-2021,User
1461,18,170,3,14-11-2021,User
1883,12,164,50,14-11-2021,Seller
1883,12,164,50,14-11-2021,Seller
1886,36,138,2,14-11-2021,User
1886,36,138,2,14-11-2021,User
2603,27,57,1,14-11-2021,User
2603,27,57,1,14-11-2021,User
2684,22,18,35,14-11-2021,Seller
2684,22,18,35,14-11-2021,Seller
2718,12,98,56,14-11-2021,Seller
2718,12,98,56,14-11-2021,Seller
2880,3,162,89,14-11-2021,Seller
2880,3,162,89,14-11-2021,Seller
2985,27,20,1,14-11-2021,User
2985,27,20,1,14-11-2021,User
3290,26,153,3,14-11-2021,User
3290,26,153,3,14-11-2021,User
3402,21,20,3,14-11-2021,User
3402,21,20,3,14-11-2021,User
3472,9,97,72,14-11-2021,Seller
3472,9,97,72,14-11-2021,Seller
3708,27,93,2,14-11-2021,User
3708,27,93,2,14-11-2021,User
3900,15,30,2,14-11-2021,User
3900,15,30,2,14-11-2021,User
3984,35,189,2,14-11-2021,User
3984,35,189,2,14-11-2021,User
4100,16,92,93,14-11-2021,Seller
4100,16,92,93,14-11-2021,Seller
4509,29,137,1,14-11-2021,User
4509,29,137,1,14-11-2021,User
4703,9,173,3,14-11-2021,User
4703,9,173,3,14-11-2021,User
5452,27,134,3,14-11-2021,User
5771,1,70,3,14-11-2021,User
5789,8,137,3,14-11-2021,User
5867,21,21,4,14-11-2021,User
5973,21,60,2,14-11-2021,User
6407,33,174,1,14-11-2021,User
6459,10,11,2,14-11-2021,User
6696,30,91,1,14-11-2021,User
6781,13,165,68,14-11-2021,Seller
7043,18,57,4,14-11-2021,User
7829,34,125,4,14-11-2021,User
7871,17,196,1,14-11-2021,User
8021,15,20,3,14-11-2021,User
8375,18,32,2,14-11-2021,User
8612,25,77,74,14-11-2021,Seller
8969,25,192,2,14-11-2021,User
70,40,98,4,15-11-2021,User
278,29,26,2,15-11-2021,User
662,11,118,78,15-11-2021,Seller
685,11,156,46,15-11-2021,Seller
903,28,12,2,15-11-2021,User
1010,37,11,59,15-11-2021,Seller
1010,37,11,59,15-11-2021,Seller
2117,11,44,4,15-11-2021,User
2117,11,44,4,15-11-2021,User
2212,39,131,1,15-11-2021,User
2212,39,131,1,15-11-2021,User
2299,15,37,1,15-11-2021,User
2299,15,37,1,15-11-2021,User
2677,10,64,1,15-11-2021,User
2677,10,64,1,15-11-2021,User
3265,21,106,1,15-11-2021,User
3265,21,106,1,15-11-2021,User
3268,17,187,1,15-11-2021,User
3268,17,187,1,15-11-2021,User
3995,26,197,79,15-11-2021,Seller
3995,26,197,79,15-11-2021,Seller
4104,36,68,1,15-11-2021,User
4104,36,68,1,15-11-2021,User
4208,21,188,4,15-11-2021,User
4208,21,188,4,15-11-2021,User
4483,1,69,69,15-11-2021,Seller
4483,1,69,69,15-11-2021,Seller
4613,8,17,18,15-11-2021,Seller
4613,8,17,18,15-11-2021,Seller
4620,38,65,78,15-11-2021,Seller
4620,38,65,78,15-11-2021,Seller
5675,4,127,23,15-11-2021,Seller
6039,8,108,71,15-11-2021,Seller
6275,19,53,94,15-11-2021,Seller
6319,28,50,82,15-11-2021,Seller
6346,18,114,3,15-11-2021,User
6528,11,137,2,15-11-2021,User
6770,30,86,35,15-11-2021,Seller
6976,1,42,2,15-11-2021,User
7060,2,105,1,15-11-2021,User
7956,39,198,1,15-11-2021,User
7977,33,81,69,15-11-2021,Seller
8039,37,191,1,15-11-2021,User
8525,19,178,26,15-11-2021,Seller
8812,39,133,3,15-11-2021,User
8912,6,32,45,15-11-2021,Seller
8980,8,107,4,15-11-2021,User
9107,30,30,1,15-11-2021,User
9556,8,126,1,15-11-2021,User
9887,40,4,36,15-11-2021,Seller
71,32,83,1,16-11-2021,User
663,17,77,4,16-11-2021,User
686,16,91,2,16-11-2021,User
740,34,7,1,16-11-2021,User
834,6,65,81,16-11-2021,Seller
904,1,176,3,16-11-2021,User
1107,25,47,2,16-11-2021,User
1107,25,47,2,16-11-2021,User
1842,18,101,1,16-11-2021,User
1842,18,101,1,16-11-2021,User
1978,39,40,84,16-11-2021,Seller
1978,39,40,84,16-11-2021,Seller
2051,10,64,4,16-11-2021,User
2051,10,64,4,16-11-2021,User
2072,31,80,70,16-11-2021,Seller
2072,31,80,70,16-11-2021,Seller
2161,27,191,4,16-11-2021,User
2161,27,191,4,16-11-2021,User
2478,3,144,3,16-11-2021,User
2478,3,144,3,16-11-2021,User
3466,29,120,2,16-11-2021,User
3466,29,120,2,16-11-2021,User
3603,14,73,2,16-11-2021,User
3603,14,73,2,16-11-2021,User
3738,36,91,40,16-11-2021,Seller
3738,36,91,40,16-11-2021,Seller
4720,34,67,4,16-11-2021,User
4720,34,67,4,16-11-2021,User
4816,30,52,3,16-11-2021,User
5024,36,87,1,16-11-2021,User
5352,11,149,3,16-11-2021,User
6192,21,168,3,16-11-2021,User
6742,32,82,4,16-11-2021,User
6853,15,181,95,16-11-2021,Seller
6938,19,78,4,16-11-2021,User
7346,13,135,3,16-11-2021,User
8673,3,142,2,16-11-2021,User
8677,12,199,39,16-11-2021,Seller
8698,9,156,38,16-11-2021,Seller
9203,10,200,20,16-11-2021,Seller
9305,1,156,3,16-11-2021,User
9823,13,25,56,16-11-2021,Seller
687,3,179,2,17-11-2021,User
877,1,172,4,17-11-2021,User
1138,15,98,50,17-11-2021,Seller
1138,15,98,50,17-11-2021,Seller
1294,20,38,56,17-11-2021,Seller
1294,20,38,56,17-11-2021,Seller
1613,23,73,2,17-11-2021,User
1613,23,73,2,17-11-2021,User
1637,11,92,1,17-11-2021,User
1637,11,92,1,17-11-2021,User
1665,2,122,2,17-11-2021,User
1665,2,122,2,17-11-2021,User
1670,20,198,2,17-11-2021,User
1670,20,198,2,17-11-2021,User
1738,32,197,45,17-11-2021,Seller
1738,32,197,45,17-11-2021,Seller
1805,4,103,2,17-11-2021,User
1805,4,103,2,17-11-2021,User
1843,37,122,57,17-11-2021,Seller
1843,37,122,57,17-11-2021,Seller
3307,3,84,60,17-11-2021,Seller
3307,3,84,60,17-11-2021,Seller
3943,40,66,2,17-11-2021,User
3943,40,66,2,17-11-2021,User
3979,14,63,69,17-11-2021,Seller
3979,14,63,69,17-11-2021,Seller
4745,15,98,4,17-11-2021,User
4745,15,98,4,17-11-2021,User
4771,23,156,1,17-11-2021,User
4771,23,156,1,17-11-2021,User
4868,18,132,1,17-11-2021,User
5526,36,85,1,17-11-2021,User
5540,22,125,1,17-11-2021,User
5661,24,55,3,17-11-2021,User
5774,6,55,4,17-11-2021,User
6151,25,161,2,17-11-2021,User
6532,7,115,30,17-11-2021,Seller
6949,8,83,36,17-11-2021,Seller
7046,39,164,4,17-11-2021,User
7351,29,103,4,17-11-2021,User
7996,39,69,4,17-11-2021,User
8023,15,119,2,17-11-2021,User
8025,39,124,44,17-11-2021,Seller
8668,19,168,26,17-11-2021,Seller
8842,36,7,1,17-11-2021,User
9598,12,114,1,17-11-2021,User
9736,12,166,4,17-11-2021,User
235,33,162,34,18-11-2021,Seller
688,10,76,68,18-11-2021,Seller
1331,33,111,4,18-11-2021,User
1331,33,111,4,18-11-2021,User
1726,26,11,2,18-11-2021,User
1726,26,11,2,18-11-2021,User
2392,16,191,2,18-11-2021,User
2392,16,191,2,18-11-2021,User
2528,26,11,1,18-11-2021,User
2528,26,11,1,18-11-2021,User
3896,34,153,3,18-11-2021,User
3896,34,153,3,18-11-2021,User
4439,18,147,4,18-11-2021,User
4439,18,147,4,18-11-2021,User
4969,26,138,1,18-11-2021,User
6072,19,163,3,18-11-2021,User
6236,20,40,37,18-11-2021,Seller
6981,1,28,2,18-11-2021,User
7034,5,160,97,18-11-2021,Seller
7297,15,12,6,18-11-2021,Seller
7771,40,138,2,18-11-2021,User
7896,26,174,3,18-11-2021,User
7898,36,195,4,18-11-2021,User
8239,18,99,1,18-11-2021,User
8865,16,100,4,18-11-2021,User
8910,3,132,1,18-11-2021,User
9071,35,29,2,18-11-2021,User
9158,33,159,4,18-11-2021,User
9478,4,109,4,18-11-2021,User
9998,4,142,2,18-11-2021,User
72,3,128,2,19-11-2021,User
352,17,18,1,19-11-2021,User
441,14,178,2,19-11-2021,User
664,40,103,13,19-11-2021,Seller
689,20,130,39,19-11-2021,Seller
905,9,46,63,19-11-2021,Seller
1111,4,60,1,19-11-2021,User
1111,4,60,1,19-11-2021,User
1117,9,146,2,19-11-2021,User
1117,9,146,2,19-11-2021,User
1140,22,177,83,19-11-2021,Seller
1140,22,177,83,19-11-2021,Seller
1218,38,183,1,19-11-2021,User
1218,38,183,1,19-11-2021,User
1248,11,16,2,19-11-2021,User
1248,11,16,2,19-11-2021,User
1542,26,156,3,19-11-2021,User
1542,26,156,3,19-11-2021,User
2344,27,23,3,19-11-2021,User
2344,27,23,3,19-11-2021,User
2397,4,198,3,19-11-2021,User
2397,4,198,3,19-11-2021,User
3058,24,54,98,19-11-2021,Seller
3058,24,54,98,19-11-2021,Seller
3927,16,159,4,19-11-2021,User
3927,16,159,4,19-11-2021,User
4157,30,43,27,19-11-2021,Seller
4157,30,43,27,19-11-2021,Seller
4235,8,194,1,19-11-2021,User
4235,8,194,1,19-11-2021,User
4317,39,46,1,19-11-2021,User
4317,39,46,1,19-11-2021,User
4329,19,72,4,19-11-2021,User
4329,19,72,4,19-11-2021,User
5180,7,1,2,19-11-2021,User
5209,39,59,3,19-11-2021,User
6361,34,24,1,19-11-2021,User
6741,20,174,2,19-11-2021,User
6886,35,199,4,19-11-2021,User
6926,10,118,2,19-11-2021,User
6987,2,27,4,19-11-2021,User
7568,1,120,97,19-11-2021,Seller
7572,35,169,1,19-11-2021,User
7807,36,165,3,19-11-2021,User
7939,5,22,58,19-11-2021,Seller
8554,28,67,17,19-11-2021,Seller
73,25,145,4,20-11-2021,User
329,29,105,1,20-11-2021,User
665,14,72,1,20-11-2021,User
690,6,164,6,20-11-2021,User
906,15,200,3,20-11-2021,User
1680,37,108,1,20-11-2021,User
1680,37,108,1,20-11-2021,User
2906,6,158,31,20-11-2021,Seller
2906,6,158,31,20-11-2021,Seller
2963,1,167,3,20-11-2021,User
2963,1,167,3,20-11-2021,User
3011,26,170,3,20-11-2021,User
3011,26,170,3,20-11-2021,User
3554,1,115,1,20-11-2021,User
3554,1,115,1,20-11-2021,User
3558,31,62,29,20-11-2021,Seller
3558,31,62,29,20-11-2021,Seller
4837,36,33,2,20-11-2021,User
5291,27,159,31,20-11-2021,Seller
5592,24,111,2,20-11-2021,User
6217,14,194,2,20-11-2021,User
6386,36,137,3,20-11-2021,User
6618,2,95,2,20-11-2021,User
6695,10,70,2,20-11-2021,User
6721,15,83,2,20-11-2021,User
6961,31,178,1,20-11-2021,User
7380,17,165,4,20-11-2021,User
7507,27,192,4,20-11-2021,User
7530,17,178,3,20-11-2021,User
7564,9,60,4,20-11-2021,User
7680,19,194,73,20-11-2021,Seller
7849,16,96,90,20-11-2021,Seller
7979,16,71,1,20-11-2021,User
8119,6,164,1,20-11-2021,User
8419,24,32,4,20-11-2021,User
8736,19,196,1,20-11-2021,User
9044,4,77,22,20-11-2021,Seller
9092,26,20,1,20-11-2021,User
9115,13,80,1,20-11-2021,User
9367,36,146,18,20-11-2021,Seller
9534,12,139,33,20-11-2021,Seller
9652,11,170,4,20-11-2021,User
9779,32,25,4,20-11-2021,User
74,39,145,2,21-11-2021,User
331,28,130,4,21-11-2021,User
348,21,54,1,21-11-2021,User
666,14,67,2,21-11-2021,User
691,25,15,1,21-11-2021,User
907,26,153,4,21-11-2021,User
1223,1,68,2,21-11-2021,User
1223,1,68,2,21-11-2021,User
1588,33,63,1,21-11-2021,User
1588,33,63,1,21-11-2021,User
2381,25,19,4,21-11-2021,User
2381,25,19,4,21-11-2021,User
2383,25,148,2,21-11-2021,User
2383,25,148,2,21-11-2021,User
2760,25,60,1,21-11-2021,User
2760,25,60,1,21-11-2021,User
3028,15,38,4,21-11-2021,User
3028,15,38,4,21-11-2021,User
3361,39,146,1,21-11-2021,User
3361,39,146,1,21-11-2021,User
3778,2,20,27,21-11-2021,Seller
3778,2,20,27,21-11-2021,Seller
4128,32,198,2,21-11-2021,User
4128,32,198,2,21-11-2021,User
4878,38,156,4,21-11-2021,User
4927,5,134,2,21-11-2021,User
5214,11,86,1,21-11-2021,User
5276,14,116,70,21-11-2021,Seller
5617,5,121,2,21-11-2021,User
5735,18,85,1,21-11-2021,User
6381,6,137,3,21-11-2021,User
6824,4,86,1,21-11-2021,User
7621,20,103,64,21-11-2021,Seller
7974,33,91,2,21-11-2021,User
8018,6,118,68,21-11-2021,Seller
8387,40,154,4,21-11-2021,User
8792,28,30,92,21-11-2021,Seller
8986,1,12,7,21-11-2021,Seller
9145,12,188,3,21-11-2021,User
9370,8,109,4,21-11-2021,User
9615,23,111,95,21-11-2021,Seller
49,16,179,4,22-11-2021,User
75,17,145,1,22-11-2021,User
667,29,80,32,22-11-2021,Seller
692,13,17,5,22-11-2021,User
908,25,123,3,22-11-2021,User
1102,30,113,3,22-11-2021,User
1102,30,113,3,22-11-2021,User
1202,19,153,4,22-11-2021,User
1202,19,153,4,22-11-2021,User
2744,11,140,81,22-11-2021,Seller
2744,11,140,81,22-11-2021,Seller
2923,22,91,72,22-11-2021,Seller
2923,22,91,72,22-11-2021,Seller
3470,11,58,3,22-11-2021,User
3470,11,58,3,22-11-2021,User
5461,10,60,38,22-11-2021,Seller
7163,34,156,23,22-11-2021,Seller
7472,14,132,7,22-11-2021,Seller
7609,19,17,2,22-11-2021,User
7731,22,152,2,22-11-2021,User
7859,18,179,4,22-11-2021,User
8002,32,88,4,22-11-2021,User
8518,14,71,3,22-11-2021,User
9400,7,51,94,22-11-2021,Seller
9710,37,50,2,22-11-2021,User
9763,16,56,14,22-11-2021,Seller
76,11,145,3,23-11-2021,User
668,27,116,3,23-11-2021,User
693,17,39,9,23-11-2021,User
909,10,42,16,23-11-2021,Seller
1481,15,62,86,23-11-2021,Seller
1481,15,62,86,23-11-2021,Seller
1720,20,79,83,23-11-2021,Seller
1720,20,79,83,23-11-2021,Seller
1853,39,104,68,23-11-2021,Seller
1853,39,104,68,23-11-2021,Seller
1869,10,132,2,23-11-2021,User
1869,10,132,2,23-11-2021,User
2213,17,7,97,23-11-2021,Seller
